STUDENT_ID,COLLEGE,MAJOR_NAME,CREDIT_1,CREDIT_2,GPA_1,EXTRA_ACTIVITY,COMPLETE_MAJOR,PF,AR_2016,AR_2017,AR_2018,AR_2019,EVERY_TIME,MAJOR_SCORE
230,과학기술,컴퓨터공학,18,18,3.1571,300,1,1,7.898,7.745,17.0,11.847999999999999,0.523,955.1516666666666
231,과학기술,컴퓨터공학,15,18,3.1519999999999997,150,1,1,7.898,7.745,17.0,11.847999999999999,0.523,792.2884848484848
232,과학기술,컴퓨터공학,18,15,3.1367,300,1,1,7.898,7.745,17.0,11.847999999999999,0.523,941.4521212121213
233,과학기술,컴퓨터공학,18,18,3.0773,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,952.19
234,과학기술,컴퓨터공학,18,18,3.0541,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,951.6533333333333
235,과학기술,컴퓨터공학,12,18,2.9825,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,923.8186666666667
236,과학기술,컴퓨터공학,18,18,2.9519,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,947.7216666666667
237,과학기술,컴퓨터공학,18,18,2.7998,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,943.2733333333333
238,과학기술,컴퓨터공학,18,18,2.7647,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,941.585
239,과학기술,컴퓨터공학,18,18,2.6802,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,939.025
240,과학기술,컴퓨터공학,18,18,2.5801,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,935.995
241,과학기술,컴퓨터공학,18,18,2.5395,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,933.9
242,과학기술,컴퓨터공학,18,18,2.4197,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,930.1683333333333
243,과학기술,컴퓨터공학,18,18,2.3904,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,926.6383333333333
244,과학기술,컴퓨터공학,18,18,2.174,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,922.3199999999999
245,과학기술,컴퓨터공학,18,18,2.0378,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,917.9233333333334
246,과학기술,컴퓨터공학,18,18,2.0376,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,914.465
247,과학기술,컴퓨터공학,18,18,1.8275,50,1,0,7.898,7.745,17.0,11.847999999999999,0.523,660.505
248,과학기술,컴퓨터공학,18,18,1.6694,300,0,0,7.898,7.745,17.0,11.847999999999999,0.523,505.5683333333333
249,과학기술,컴퓨터공학,18,18,1.5898,150,1,0,7.898,7.745,17.0,11.847999999999999,0.523,752.7416666666667
250,과학기술,컴퓨터공학,18,18,1.5696,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,900.84
251,과학기술,컴퓨터공학,18,18,1.4784,50,1,0,7.898,7.745,17.0,11.847999999999999,0.523,649.28
252,과학기술,컴퓨터공학,18,18,1.4784,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,898.955
253,과학기술,컴퓨터공학,18,18,1.4384,300,0,0,7.898,7.745,17.0,11.847999999999999,0.523,497.94666666666666
254,과학기술,컴퓨터공학,18,18,1.4384,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,896.9
255,과학기술,컴퓨터공학,18,18,1.2983,250,1,0,7.898,7.745,17.0,11.847999999999999,0.523,842.4733333333334
256,과학기술,컴퓨터공학,18,18,1.2501,300,0,0,7.898,7.745,17.0,11.847999999999999,0.523,491.055
257,과학기술,컴퓨터공학,18,18,1.1062,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,886.735
258,과학기술,컴퓨터공학,15,18,1.0979,150,1,0,7.898,7.745,17.0,11.847999999999999,0.523,724.0784848484849
259,과학기술,컴퓨터공학,18,18,1.0969,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,886.1116666666667
260,과학기술,컴퓨터공학,18,18,1.0031,300,1,0,7.898,7.745,17.0,11.847999999999999,0.523,883.4366666666667
261,과학기술,IT미디어공학,18,18,4.4999,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,999.7866666666666
262,과학기술,IT미디어공학,12,18,4.4846,250,1,1,10.5,10.574000000000002,14.875,11.044,0.182,924.2526666666666
263,과학기술,IT미디어공학,18,18,4.4729,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,998.7916666666666
264,과학기술,IT미디어공학,18,18,4.3897,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,996.2933333333333
265,과학기술,IT미디어공학,18,18,4.352,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,995.0666666666667
266,과학기술,IT미디어공학,18,18,4.3451,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,994.715
267,과학기술,IT미디어공학,18,12,4.3378,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,969.576
268,과학기술,IT미디어공학,18,18,4.3365,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,994.55
269,과학기술,IT미디어공학,18,18,4.3174,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,993.3883333333333
270,과학기술,IT미디어공학,18,18,4.2794,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,992.6466666666666
271,과학기술,IT미디어공학,18,18,4.2717,250,1,1,10.5,10.574000000000002,14.875,11.044,0.182,942.14
272,과학기술,IT미디어공학,18,18,4.2024,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,989.7049999999999
273,과학기술,IT미디어공학,18,18,4.1706,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,988.3566666666667
274,과학기술,IT미디어공학,18,18,4.0747,300,0,1,10.5,10.574000000000002,14.875,11.044,0.182,585.76
275,과학기술,IT미디어공학,18,15,4.0622,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,972.8536363636364
276,과학기술,IT미디어공학,18,18,4.0214,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,983.6583333333333
277,과학기술,IT미디어공학,18,18,3.986,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,982.4966666666667
278,과학기술,IT미디어공학,18,18,3.9591,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,981.9083333333333
279,과학기술,IT미디어공학,18,18,3.9457,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,981.2666666666667
280,과학기술,IT미디어공학,18,18,3.9016,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,979.8683333333333
281,과학기술,IT미디어공학,15,18,3.8663,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,966.3257575757576
282,과학기술,IT미디어공학,18,18,3.8364,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,977.6833333333334
283,과학기술,IT미디어공학,18,18,3.8193,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,976.8133333333333
284,과학기술,IT미디어공학,18,18,3.7767,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,975.59
285,과학기술,IT미디어공학,18,18,3.7494,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,974.9633333333334
286,과학기술,IT미디어공학,18,15,3.7156,200,1,1,10.5,10.574000000000002,14.875,11.044,0.182,860.7896969696969
287,과학기술,IT미디어공학,18,18,3.6748,300,0,1,10.5,10.574000000000002,14.875,11.044,0.182,572.4933333333333
288,과학기술,IT미디어공학,18,18,3.6731,0,1,1,10.5,10.574000000000002,14.875,11.044,0.182,672.4366666666666
289,과학기술,IT미디어공학,18,18,3.667,100,1,1,10.5,10.574000000000002,14.875,11.044,0.182,772.1483333333333
290,과학기술,IT미디어공학,18,18,3.6317,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,970.9083333333333
291,과학기술,IT미디어공학,18,18,3.6228,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,970.605
292,과학기술,IT미디어공학,18,15,3.5777,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,956.7566666666667
293,과학기술,IT미디어공학,15,18,3.5578,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,955.6478787878788
294,과학기술,IT미디어공학,15,18,3.5002,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,953.1678787878787
295,과학기술,IT미디어공학,18,18,3.4403,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,964.5383333333333
296,과학기술,IT미디어공학,18,18,3.4128,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,963.76
297,과학기술,IT미디어공학,18,18,3.4024,300,0,1,10.5,10.574000000000002,14.875,11.044,0.182,563.3166666666666
298,과학기술,IT미디어공학,18,18,3.3899,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,962.7716666666666
299,과학기술,IT미디어공학,18,18,3.361,150,1,1,10.5,10.574000000000002,14.875,11.044,0.182,811.9366666666667
300,과학기술,IT미디어공학,18,18,3.3246,100,1,1,10.5,10.574000000000002,14.875,11.044,0.182,760.7616666666667
301,과학기술,IT미디어공학,18,15,3.2974,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,946.6875757575758
302,과학기술,IT미디어공학,18,18,3.2495,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,958.2766666666666
303,과학기술,IT미디어공학,18,18,3.235,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,957.1483333333333
304,과학기술,IT미디어공학,15,18,3.1939,300,1,1,10.5,10.574000000000002,14.875,11.044,0.182,943.9233333333334
305,과학기술,IT미디어공학,18,18,3.1576,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,955.16
306,과학기술,IT미디어공학,18,18,3.1437,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,954.5983333333334
307,과학기술,IT미디어공학,18,18,3.1322,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,954.1700000000001
308,과학기술,IT미디어공학,18,18,3.0968,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,952.9666666666667
309,과학기술,IT미디어공학,18,18,3.0592,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,950.695
310,과학기술,IT미디어공학,18,18,2.9519,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,948.3966666666666
311,과학기술,IT미디어공학,18,18,2.9399,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,947.5216666666666
312,과학기술,IT미디어공학,18,18,2.9106,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,947.02
313,과학기술,IT미디어공학,18,18,2.8771,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,945.7616666666667
314,과학기술,IT미디어공학,18,18,2.7966,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,942.6883333333333
315,과학기술,IT미디어공학,18,15,2.7569999999999997,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,928.7878787878788
316,과학기술,IT미디어공학,18,18,2.5859,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,936.0916666666667
317,과학기술,IT미디어공학,18,18,2.5616,250,1,0,10.5,10.574000000000002,14.875,11.044,0.182,885.3
318,과학기술,IT미디어공학,18,18,2.5465,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,932.3066666666666
319,과학기술,IT미디어공학,18,18,2.2767,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,925.0066666666667
320,과학기술,IT미디어공학,18,18,2.174,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,921.575
321,과학기술,IT미디어공학,18,18,2.0378,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,917.9233333333334
322,과학기술,IT미디어공학,18,18,2.0361,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,917.2066666666667
323,과학기술,IT미디어공학,18,18,1.9963,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,913.7766666666666
324,과학기술,IT미디어공학,18,18,1.7778,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,909.26
325,과학기술,IT미디어공학,18,18,1.7715,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,908.6983333333334
326,과학기술,IT미디어공학,18,18,1.7316,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,907.72
327,과학기술,IT미디어공학,18,18,1.6726,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,905.74
328,과학기술,IT미디어공학,18,18,1.6595,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,904.4399999999999
329,과학기술,IT미디어공학,18,18,1.5898,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,902.7416666666667
330,과학기술,IT미디어공학,18,18,1.5731,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,902.3783333333333
331,과학기술,IT미디어공학,18,18,1.5136,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,899.4066666666666
332,과학기술,IT미디어공학,18,18,1.4384,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,897.725
333,과학기술,IT미디어공학,18,18,1.3940000000000001,300,0,0,10.5,10.574000000000002,14.875,11.044,0.182,496.02
334,과학기술,IT미디어공학,18,18,1.3647,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,895.49
335,과학기술,IT미디어공학,18,18,1.3361,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,894.285
336,과학기술,IT미디어공학,18,18,1.321,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,893.9716666666667
337,과학기술,IT미디어공학,18,18,1.3173,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,893.5933333333334
338,과학기술,IT미디어공학,18,18,1.2365,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,891.2166666666667
339,과학기술,IT미디어공학,18,18,1.2351,200,1,0,10.5,10.574000000000002,14.875,11.044,0.182,788.8666666666667
340,과학기술,IT미디어공학,18,18,1.0255,300,1,0,10.5,10.574000000000002,14.875,11.044,0.182,884.1833333333334
341,과학기술,사이버보안,18,18,4.4846,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,997.875
342,과학기술,사이버보안,15,18,4.3787,0,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,682.8457575757576
343,과학기술,사이버보안,18,18,4.3346,300,0,1,7.35,8.568999999999999,13.3765,10.1435,0.242,594.3566666666667
344,과학기술,사이버보안,18,18,4.3174,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,993.0366666666666
345,과학기술,사이버보안,18,15,4.2567,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,979.3763636363636
346,과학기술,사이버보안,18,18,4.2432,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,991.44
347,과학기술,사이버보안,18,18,4.2355,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,990.9466666666667
348,과학기술,사이버보안,15,18,4.2091,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,977.6815151515152
349,과학기술,사이버보안,18,18,4.1799,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,988.7983333333333
350,과학기술,사이버보안,18,18,4.1076,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,986.405
351,과학기술,사이버보안,18,18,4.0747,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,985.8233333333334
352,과학기술,사이버보안,18,18,4.0697,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,985.5316666666666
353,과학기술,사이버보안,18,18,4.0214,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,983.8866666666667
354,과학기술,사이버보안,18,18,3.9894,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,982.6566666666666
355,과학기술,사이버보안,18,18,3.97,300,0,1,7.35,8.568999999999999,13.3765,10.1435,0.242,582.3016666666667
356,과학기술,사이버보안,12,18,3.9554,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,956.8366666666667
357,과학기술,사이버보안,18,18,3.9303,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,980.04
358,과학기술,사이버보안,18,18,3.8663,250,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,928.4466666666667
359,과학기술,사이버보안,18,18,3.83,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,977.5766666666667
360,과학기술,사이버보안,18,18,3.7587,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,975.2466666666667
361,과학기술,사이버보안,18,18,3.7289999999999996,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,974.0766666666666
362,과학기술,사이버보안,18,18,3.6934,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,972.9516666666667
363,과학기술,사이버보안,18,18,3.6631,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,971.6683333333333
364,과학기술,사이버보안,18,18,3.6358,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,971.1933333333334
365,과학기술,사이버보안,18,18,3.6317,200,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,870.3816666666667
366,과학기술,사이버보안,18,18,3.5878,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,969.585
367,과학기술,사이버보안,18,18,3.5424,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,968.08
368,과학기술,사이버보안,18,18,3.5275,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,967.5466666666666
369,과학기술,사이버보안,18,18,3.5226,200,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,867.3366666666667
370,과학기술,사이버보안,18,18,3.5157,250,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,916.7733333333333
371,과학기술,사이버보안,18,18,3.4907,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,966.11
372,과학기술,사이버보안,18,18,3.4610000000000003,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,965.3266666666667
373,과학기술,사이버보안,18,18,3.4449,300,1,1,7.35,8.568999999999999,13.3765,10.1435,0.242,964.295
374,과학기술,사이버보안,18,18,3.3966,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,963.1083333333333
375,과학기술,사이버보안,18,18,3.3383,300,0,0,7.35,8.568999999999999,13.3765,10.1435,0.242,561.0483333333333
376,과학기술,사이버보안,18,18,3.3211,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,960.3083333333334
377,과학기술,사이버보안,18,18,3.2907,300,0,0,7.35,8.568999999999999,13.3765,10.1435,0.242,559.69
378,과학기술,사이버보안,18,18,3.2892,200,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,859.4983333333333
379,과학기술,사이버보안,18,18,3.2471,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,958.035
380,과학기술,사이버보안,18,18,3.2263,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,957.4066666666666
381,과학기술,사이버보안,18,18,3.2153,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,956.8199999999999
382,과학기술,사이버보안,18,18,3.1917,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,956.39
383,과학기술,사이버보안,18,18,3.1917,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,955.7283333333334
384,과학기술,사이버보안,18,18,3.1437,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,954.7116666666666
385,과학기술,사이버보안,18,18,3.1180000000000003,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,953.6633333333333
386,과학기술,사이버보안,18,18,3.0759,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,952.2733333333333
387,과학기술,사이버보안,18,18,3.0592,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,949.985
388,과학기술,사이버보안,18,18,2.7966,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,942.6883333333333
389,과학기술,사이버보안,18,18,2.6802,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,939.025
390,과학기술,사이버보안,18,18,2.6519,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,937.2
391,과학기술,사이버보안,18,18,2.5616,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,935.3
392,과학기술,사이버보안,18,18,2.5215,150,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,784.0216666666666
393,과학기술,사이버보안,18,18,2.4945,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,933.15
394,과학기술,사이버보안,18,18,2.3673,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,927.4
395,과학기술,사이버보안,18,18,2.1652,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,918.985
396,과학기술,사이버보안,18,12,1.9617,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,889.4726666666667
397,과학기술,사이버보안,18,18,1.8592,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,908.81
398,과학기술,사이버보안,18,18,1.6647,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,902.9716666666667
399,과학기술,사이버보안,18,18,1.4784,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,898.955
400,과학기술,사이버보안,18,18,1.4508,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,897.3383333333334
401,과학기술,사이버보안,18,18,1.3717,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,895.6483333333333
402,과학기술,사이버보안,18,18,1.3672,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,895.5316666666666
403,과학기술,사이버보안,18,18,1.2351,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,890.805
404,과학기술,사이버보안,18,15,1.185,300,0,0,7.35,8.568999999999999,13.3765,10.1435,0.242,476.1136363636364
405,과학기술,사이버보안,18,18,1.1003,300,1,0,7.35,8.568999999999999,13.3765,10.1435,0.242,885.4300000000001
